snapshot_date,principle,total_value
2023-01-23,515096.46,834348.04
2023-01-24,515096.46,834348.04
2023-01-25,515096.46,834348.04
2023-01-26,515096.46,834813.6
2023-01-27,515096.46,835161.58
2023-01-28,515096.46,835161.58
2023-01-29,515096.46,835161.58
2023-01-30,516518.94,834894.38
2023-01-31,516518.94,828051.59
2023-02-01,516518.94,839315.6
2023-02-02,516518.94,835675.17
2023-02-03,516518.94,828991.43
2023-02-04,516518.94,828991.43
2023-02-05,516518.94,828991.43
2023-02-06,516518.94,819335.35
2023-02-07,516518.94,824262.01
2023-02-08,516518.94,825095.51
2023-02-09,502294.19,822947.03
2023-02-10,502294.19,814519.36
2023-02-11,502294.19,814519.36
2023-02-12,502294.19,814519.36
2023-02-13,502294.19,818535.45
2023-02-14,502294.19,817767.9
2023-02-15,502294.19,810902.15
2023-02-16,502294.19,809270.46
2023-02-17,502294.19,801617.48
2023-02-18,502294.19,801617.48
2023-02-19,502294.19,801617.48
2023-02-20,502294.19,815517.46
2023-02-21,502294.19,810260.65
2023-02-22,516518.94,818900.03
2023-02-23,516518.94,817993.88
2023-02-24,516518.94,808441.51
2023-02-25,516518.94,808441.51
2023-02-26,516518.94,808441.51
2023-02-27,516518.94,804749.03
2023-02-28,516518.94,803695.72
2023-03-01,516518.94,825245.53
2023-03-02,516518.94,818560.88
2023-03-03,516518.94,823698.95
2023-03-04,516518.94,823698.95
2023-03-05,516518.94,823698.95
2023-03-06,516518.94,820641.44
2023-03-07,516518.94,816789.29
2023-03-08,516518.94,810035.78
2023-03-09,516518.94,806704.98
2023-03-10,516518.94,794868.43
2023-03-11,516518.94,794868.43
2023-03-12,516518.94,794868.43
2023-03-13,516518.94,804916.98
2023-03-14,516518.94,790861
2023-03-15,516518.94,797445.48
2023-03-16,516518.94,786573.59
2023-03-17,516518.94,796238.06
2023-03-18,516518.94,796238.06
2023-03-19,516518.94,796238.06
2023-03-20,516518.94,788672.63
2023-03-21,516518.94,796693.94
2023-03-22,516518.94,806560.82
2023-03-23,516518.94,822590.89
2023-03-24,516518.94,820587.3
2023-03-25,516518.94,820587.3
2023-03-26,516518.94,820587.3
2023-03-27,516518.94,816603.19
2023-03-28,516518.94,815367.91
2023-03-29,502294.19,807032.72
2023-03-30,502294.19,805520.73
2023-03-31,502294.19,808716.56
2023-04-01,502294.19,808716.56
2023-04-02,502294.19,808716.56
2023-04-03,502294.19,813386.5
2023-04-04,502294.19,813324.09
2023-04-05,502294.19,813324.09
2023-04-06,502294.19,813529.31
2023-04-07,502294.19,817030.28
2023-04-08,502294.19,817030.28
2023-04-09,502294.19,817030.28
2023-04-10,502294.19,812032.57
2023-04-11,502294.19,813266.94
2023-04-12,502294.19,812674.03
2023-04-13,502294.19,806441.01
2023-04-14,502294.19,810572.05
2023-04-15,502294.19,810572.05
2023-04-16,502294.19,810572.05
2023-04-17,502294.19,817090.73
2023-04-18,502294.19,815720.9
2023-04-19,502294.19,808597.76
2023-04-20,502294.19,813121.43
2023-04-21,502294.19,792735.22
2023-04-22,502294.19,792735.22
2023-04-23,502294.19,792735.22
2023-04-24,502294.19,786270.61
2023-04-25,502294.19,774479.02
2023-04-26,502294.19,780030.79
2023-04-27,502294.19,786602.92
2023-04-28,502294.19,793563.89
2023-04-29,502294.19,793563.89
2023-04-30,502294.19,793563.89
2023-05-01,502294.19,793563.89
2023-05-02,502294.19,793690.86
2023-05-03,502294.19,793113.6
2023-05-04,502294.19,796589.36
2023-05-05,502294.19,795630.93
2023-05-06,502294.19,795630.93
2023-05-07,502294.19,795630.93
2023-05-08,502294.19,803297.96
2023-05-09,502294.19,792641.93
2023-05-10,502294.19,792603.87
2023-05-11,502294.19,791330.9
2023-05-12,502294.19,784864.37
2023-05-13,502294.19,784864.37
2023-05-14,502294.19,784864.37
2023-05-15,502294.19,795856.2
2023-05-16,502294.19,793395.88
2023-05-17,502294.19,786910.13
2023-05-18,502294.19,791651.81
2023-05-19,502294.19,789425.92
2023-05-20,502294.19,789425.92
2023-05-21,502294.19,789425.92
2023-05-22,502294.19,790874.42
2023-05-23,502294.19,778658.54
2023-05-24,502294.19,773103.52
2023-05-25,502294.19,766003.63
2023-05-26,502294.19,769015
2023-05-27,502294.19,769015
2023-05-28,502294.19,769015
2023-05-29,502294.19,764864.35
2023-05-30,502294.19,765203.63
2023-05-31,502294.19,758823.49
2023-06-01,502294.19,760013.62
2023-06-02,502294.19,777430.62
2023-06-03,502294.19,777430.62
2023-06-04,502294.19,777430.62
2023-06-05,502294.19,779070.06
2023-06-06,502294.19,777982.23
2023-06-07,502294.19,783944.39
2023-06-08,502294.19,787183.25
2023-06-09,502294.19,790022.84
2023-06-10,502294.19,790022.84
2023-06-11,502294.19,790022.84
2023-06-12,502294.19,791294.56
2023-06-13,502294.19,796175.26
2023-06-14,502294.19,794277.51
2023-06-15,502294.19,803375.72
2023-06-16,502294.19,811972.26
2023-06-17,502294.19,811972.26
2023-06-18,502294.19,811972.26
2023-06-19,502294.19,808058.12
2023-06-20,502294.19,802298.3
2023-06-21,502294.19,790693.06
2023-06-22,502294.19,790693.06
2023-06-23,502294.19,789763.03
2023-06-24,502294.19,789763.03
2023-06-25,502294.19,789763.03
2023-06-26,502294.19,780713.71
2023-06-27,502294.19,794573.83
2023-06-28,502294.19,792559.45
2023-06-29,502294.19,791266.94
2023-06-30,502294.19,785466.87
2023-07-01,502294.19,785466.87
2023-07-02,502294.19,785466.87
2023-07-03,502294.19,793275.33
2023-07-04,502294.19,795395.05
2023-07-05,502294.19,784973.24
2023-07-06,502294.19,779241.72
2023-07-07,502294.19,776244.01
2023-07-08,502294.19,776244.01
2023-07-09,502294.19,776244.01
2023-07-10,502294.19,776226.49
2023-07-11,502294.19,781741.12
2023-07-12,502294.19,781319.25
2023-07-13,502294.19,792329.68
2023-07-14,502294.19,793832.87
2023-07-15,502294.19,793832.87
2023-07-16,502294.19,793832.87
2023-07-17,502294.19,793845.35
2023-07-18,502294.19,786150.68
2023-07-19,502294.19,786870.9
2023-07-20,502294.19,784740.38
2023-07-21,502294.19,782425.93
2023-07-22,502294.19,782425.93
2023-07-23,502294.19,782425.93
2023-07-24,502294.19,774830.7
2023-07-25,502294.19,796496.67
2023-07-26,502294.19,791441.24
2023-07-27,502294.19,796019.38
2023-07-28,502294.19,807136.95
2023-07-29,502294.19,807136.95
2023-07-30,502294.19,807136.95
2023-07-31,502294.19,814105.07
2023-08-01,502294.19,806936.55
2023-08-02,502294.19,799562.12
2023-08-03,502294.19,799743.86
2023-08-04,502294.19,803161.11
2023-08-05,502294.19,803161.11
2023-08-06,502294.19,803161.11
2023-08-07,502294.19,800763.15
2023-08-08,502294.19,795717.31
2023-08-09,502294.19,796387.5
2023-08-10,502294.19,797497.2
2023-08-11,502294.19,785436.9
2023-08-12,502294.19,785436.9
2023-08-13,502294.19,785436.9
2023-08-14,502294.19,780025.37
2023-08-15,502294.19,776776.9
2023-08-16,502294.19,770675.12
2023-08-17,502294.19,771142.59
2023-08-18,502294.19,763047.87
2023-08-19,502294.19,763047.87
2023-08-20,502294.19,763047.87
2023-08-21,502294.19,747313.26
2023-08-22,502294.19,751993.13
2023-08-23,502294.19,744330.48
2023-08-24,511824.77,760550.92
2023-08-25,511824.77,755878.62
2023-08-26,511824.77,755878.62
2023-08-27,511824.77,755878.62
2023-08-28,511824.77,759747.21
2023-08-29,511824.77,775777.17
2023-08-30,502294.19,771900.18
2023-08-31,502294.19,768474.35
2023-09-01,502294.19,768940.32
2023-09-02,502294.19,768940.32
2023-09-03,502294.19,768940.32
2023-09-04,502294.19,783043.41
2023-09-05,502294.19,774799.54
2023-09-06,502294.19,776512.66
2023-09-07,502294.19,765100.94
2023-09-08,502294.19,765662.81
2023-09-09,502294.19,765662.81
2023-09-10,502294.19,765662.81
2023-09-11,502294.19,767358.14
2023-09-12,502294.19,763463.64
2023-09-13,502294.19,761003.94
2023-09-14,502294.19,761566.22
2023-09-15,502294.19,763433.52
2023-09-16,502294.19,763433.52
2023-09-17,502294.19,763433.52
2023-09-18,502294.19,758195.69
2023-09-19,502294.19,758240.14
2023-09-20,502294.19,755069.12
2023-09-21,502294.19,749710.46
2023-09-22,502294.19,761945.37
2023-09-23,502294.19,761945.37
2023-09-24,502294.19,761945.37
2023-09-25,502294.19,756368.54
2023-09-26,502294.19,753675.1
2023-09-27,502294.19,756913.92
2023-09-28,502294.19,756404.12
2023-09-29,502294.19,756815.45
2023-09-30,502294.19,756815.45
2023-10-01,502294.19,756815.45
2023-10-02,502294.19,756815.45
2023-10-03,502294.19,756200
2023-10-04,502294.19,755799.63
2023-10-05,502294.19,755918.6
2023-10-06,502294.19,756301.31
2023-10-07,502294.19,756301.31
2023-10-08,502294.19,756301.31
2023-10-09,502294.19,756243.11
2023-10-10,502294.19,755532.55
2023-10-11,502294.19,776485.42
2023-10-12,502294.19,785626.67
2023-10-13,502294.19,776113.69
2023-10-14,502294.19,776113.69
2023-10-15,502294.19,776113.69
2023-10-16,502294.19,769159.51
2023-10-17,502294.19,772448.26
2023-10-18,502294.19,767938.8
2023-10-19,502294.19,754633.52
2023-10-20,502294.19,749538.57
2023-10-21,502294.19,749538.57
2023-10-22,502294.19,749538.57
2023-10-23,502294.19,745805.57
2023-10-24,502294.19,743335.35
2023-10-25,502294.19,746720.4
2023-10-26,502294.19,744674.75
2023-10-27,502294.19,754959.51
2023-10-28,502294.19,754959.51
2023-10-29,502294.19,754959.51
2023-10-30,502294.19,762093.33
2023-10-31,502294.19,753935.56
2023-11-01,502294.19,752779.58
2023-11-02,502294.19,754926.42
2023-11-03,502294.19,765495.84
2023-11-04,502294.19,765495.84
2023-11-05,502294.19,765495.84
2023-11-06,502294.19,777925.8
2023-11-07,502294.19,769404.26
2023-11-08,502294.19,765430.47
2023-11-09,502294.19,762854.56
2023-11-10,502294.19,755906.28
2023-11-11,502294.19,755906.28
2023-11-12,502294.19,755906.28
2023-11-13,502294.19,760777.72
2023-11-14,502294.19,760871.54
2023-11-15,502294.19,774808.75
2023-11-16,502294.19,763957.79
2023-11-17,502294.19,759184.2
2023-11-18,502294.19,759184.2
2023-11-19,502294.19,759184.2
2023-11-20,502294.19,765414.19
2023-11-21,502294.19,759844.89
2023-11-22,502294.19,752115.31
2023-11-23,502294.19,761775.32
2023-11-24,502294.19,753635.96
2023-11-25,502294.19,753635.96
2023-11-26,502294.19,753635.96
2023-11-27,502294.19,753224.03
2023-11-28,488069.44,740219.53
2023-11-29,488069.44,731906.52
2023-11-30,488069.44,727590.86
2023-12-01,488069.44,725180.96
2023-12-02,488069.44,725180.96
2023-12-03,488069.44,725180.96
2023-12-04,488069.44,719322.16
2023-12-05,488069.44,706963.07
2023-12-06,487964.17,713385.75
2023-12-07,487964.17,713430.62
2023-12-08,487964.17,713404.5
2023-12-09,487964.17,713404.5
2023-12-10,487964.17,713404.5
2023-12-11,487964.17,715773.29
2023-12-12,487964.17,721595.08
2023-12-13,487964.17,714716.37
2023-12-14,487964.17,715223.76
2023-12-15,487964.17,717161.12
2023-12-16,487964.17,717161.12
2023-12-17,487964.17,717161.12
2023-12-18,487964.17,710862.63
2023-12-19,487964.17,710116.52
2023-12-20,487964.17,710303.34
2023-12-21,487964.17,714926.87
2023-12-22,487964.17,708549.11
2023-12-23,487964.17,708549.11
2023-12-24,487964.17,708549.11
2023-12-25,487964.17,709368.1
2023-12-26,487964.17,706360.79
2023-12-27,487964.17,713362.91
2023-12-28,487964.17,727523.91
2023-12-29,487964.17,730296.21
2023-12-30,487964.17,730296.21
2023-12-31,487964.17,730296.21
2024-01-01,487964.17,730296.21
2024-01-02,487964.17,725246.96
2024-01-03,487964.17,725182.11
2024-01-04,487964.17,722317.57
2024-01-05,487964.17,718154.67
2024-01-06,487964.17,718154.67
2024-01-07,487964.17,718154.67
2024-01-08,487964.17,708053.16
2024-01-09,487964.17,708505.51
2024-01-10,487964.17,704544.31
2024-01-11,487964.17,713483.4
2024-01-12,487964.17,710486.59
2024-01-13,487964.17,710486.59
2024-01-14,487964.17,710486.59
2024-01-15,487964.17,709735.73
2024-01-16,487964.17,705382.78
2024-01-17,487964.17,685696.08
2024-01-18,487964.17,693160.2
2024-01-19,487964.17,687297.37
2024-01-20,487964.17,687297.37
2024-01-21,487964.17,687297.37
2024-01-22,487964.17,668665.07
2024-01-23,487964.17,680596.67
2024-01-24,487964.17,692948.73
2024-01-25,487964.17,707629.11
2024-01-26,487964.17,699270.45
2024-01-27,487964.17,699270.45
2024-01-28,487964.17,699270.45
2024-01-29,487927.62,693556.42
2024-01-30,487927.62,675226.59
2024-01-31,487927.62,663950.44
2024-02-01,487927.62,665009.94
2024-02-02,487927.62,658287.77
2024-02-03,487927.62,658287.77
2024-02-04,487927.62,658287.77
2024-02-05,487927.62,649561.16
2024-02-06,487927.62,677570.57
2024-02-07,487927.62,680921.68
2024-02-08,487927.62,684450.75
2024-02-09,487927.62,684450.75
2024-02-10,487927.62,684450.75
2024-02-11,487927.62,684450.75
2024-02-12,487927.62,684450.75
2024-02-13,487927.62,684450.75
2024-02-14,487927.62,684394.09
2024-02-15,487927.62,684659.61
2024-02-16,487927.62,685134.6
2024-02-17,487927.62,685134.6
2024-02-18,487927.62,685134.6
2024-02-19,487927.62,695556.35
2024-02-20,487927.62,699590.31
2024-02-21,487927.62,707989.28
2024-02-22,487927.62,714365.74
2024-02-23,487927.62,714747.88
2024-02-24,487927.62,714747.88
2024-02-25,487927.62,714747.88
2024-02-26,487927.62,711382.19
2024-02-27,487927.62,718964.11
2024-02-28,487927.62,703571.73
2024-02-29,487927.62,716629.55
2024-03-01,487927.62,723945.69
2024-03-02,487927.62,723945.69
2024-03-03,487927.62,723945.69
2024-03-04,487927.62,725800.21
2024-03-05,487927.62,719734.99
2024-03-06,487927.62,729256.05
2024-03-07,487927.62,718078.32
2024-03-08,487927.62,728041.65
2024-03-09,487927.62,728041.65
2024-03-10,487927.62,728041.65
2024-03-11,487927.62,735382.87
2024-03-12,487927.62,748911.88
2024-03-13,487927.62,744358.72
2024-03-14,487927.62,739505.48
2024-03-15,487927.62,734143.21
2024-03-16,487927.62,734143.21
2024-03-17,487927.62,734143.21
2024-03-18,487927.62,741465.34
2024-03-19,487927.62,735236.29
2024-03-20,487927.62,739808.48
2024-03-21,487927.62,742695.46
2024-03-22,487927.62,729934.22
2024-03-23,487927.62,729934.22
2024-03-24,487927.62,729934.22
2024-03-25,487927.62,726250.18
2024-03-26,487927.62,727134.04
2024-03-27,487927.62,718554.17
2024-03-28,487927.62,728154.56
2024-03-29,487927.62,731521.86
2024-03-30,487927.62,731521.86
2024-03-31,487927.62,731521.86
2024-04-01,487927.62,736572.62
2024-04-02,487927.62,738855.31
2024-04-03,487927.62,733285.29
2024-04-04,487927.62,733285.29
2024-04-05,487927.62,733285.29
2024-04-06,487927.62,733285.29
2024-04-07,487927.62,733285.29
2024-04-08,487927.62,728029.29
2024-04-09,487927.62,731927.57
2024-04-10,487927.62,729314.64
2024-04-11,487927.62,729549.71
2024-04-12,487927.62,721890.94
2024-04-13,487927.62,721890.94
2024-04-14,487927.62,721890.94
2024-04-15,487927.62,723720.51
2024-04-16,487927.62,710680.86
2024-04-17,487927.62,720601.48
2024-04-18,487927.62,723636.38
2024-04-19,487927.62,717506.18
2024-04-20,487927.62,717506.18
2024-04-21,487927.62,717506.18
2024-04-22,487927.62,720941.84
2024-04-23,487927.62,722769.58
2024-04-24,487927.62,732787.06
2024-04-25,487927.62,735361.08
2024-04-26,487927.62,745283.17
2024-04-27,487927.62,745283.17
2024-04-28,487927.62,745283.17
2024-04-29,487927.62,753223
2024-04-30,487927.62,750542.15
2024-05-01,487927.62,750542.15
2024-05-02,487927.62,751013.04
2024-05-03,487927.62,751781.51
2024-05-04,487927.62,751781.51
2024-05-05,487927.62,751781.51
2024-05-06,487927.62,768539.22
2024-05-07,487927.62,770355.64
2024-05-08,487927.62,764483.89
2024-05-09,487927.62,773808.07
2024-05-10,470833.51,766805.14
2024-05-11,470833.51,766805.14
2024-05-12,470833.51,766805.14
2024-05-13,470833.51,772942.58
2024-05-14,470833.51,772156.85
2024-05-15,470833.51,769608.32
2024-05-16,470833.51,777110.26
2024-05-17,470833.51,782479.16
2024-05-18,470833.51,782479.16
2024-05-19,470833.51,782479.16
2024-05-20,470833.51,781782.44
2024-05-21,470833.51,776497.45
2024-05-22,470833.51,776806.66
2024-05-23,470833.51,767997.05
2024-05-24,470833.51,757718.43
2024-05-25,470833.51,757718.43
2024-05-26,470833.51,757718.43
2024-05-27,470833.51,762124.83
2024-05-28,470833.51,758506.85
2024-05-29,470833.51,753965.18
2024-05-30,470833.51,748967.52
2024-05-31,470833.51,744395.03
2024-06-01,470833.51,744395.03
2024-06-02,470833.51,744395.03
2024-06-03,470833.51,753349.73
2024-06-04,470833.51,753782.3
2024-06-05,470833.51,750642.57
2024-06-06,470833.51,748928.2
2024-06-07,470833.51,746051.23
2024-06-08,470833.51,746051.23
2024-06-09,470833.51,746051.23
2024-06-10,470833.51,746051.23
2024-06-11,470833.51,742005.91
2024-06-12,470833.51,740632.75
2024-06-13,470833.51,742362.1
2024-06-14,470833.51,742508.55
2024-06-15,470833.51,742508.55
2024-06-16,470833.51,742508.55
2024-06-17,470833.51,743054.27
2024-06-18,470833.51,745250.67
2024-06-19,470833.51,752068.93
2024-06-20,470833.51,745904.55
2024-06-21,470833.51,742440.05
2024-06-22,470833.51,742440.05
2024-06-23,470833.51,742440.05
2024-06-24,470833.51,737146.05
2024-06-25,470833.51,736460.12
2024-06-26,470833.51,737712.99
2024-06-27,470833.51,729914.02
2024-06-28,470833.51,732775.71
2024-06-29,470833.51,732775.71
2024-06-30,470833.51,732775.71
2024-07-01,470833.51,734301.12
2024-07-02,470833.51,733618.8
2024-07-03,470833.51,732277.67
2024-07-04,470833.51,732984.99
2024-07-05,470833.51,727073.61
2024-07-06,470833.51,727073.61
2024-07-07,470833.51,727073.61
2024-07-08,470833.51,719666.82
2024-07-09,470833.51,725715.96
2024-07-10,470833.51,726010.7
2024-07-11,470833.51,737772.87
2024-07-12,470833.51,744974.02
2024-07-13,470833.51,744974.02
2024-07-14,470833.51,744974.02
2024-07-15,470833.51,735833.76
2024-07-16,470833.51,732855.86
2024-07-17,470833.51,732023.31
2024-07-18,470833.51,732367.28
2024-07-19,470833.51,729476.4
2024-07-20,470833.51,729476.4
2024-07-21,470833.51,729476.4
2024-07-22,470833.51,732339.15
2024-07-23,470833.51,724745.57
2024-07-24,470833.51,719113.71
2024-07-25,470833.51,712817.71
2024-07-26,470833.51,713479.55
2024-07-27,470833.51,713479.55
2024-07-28,470833.51,713479.55
2024-07-29,470833.51,717096.14
2024-07-30,470833.51,714383.18
2024-07-31,470833.51,729281.1
2024-08-01,470833.51,726528.78
2024-08-02,470833.51,717234.45
2024-08-03,470833.51,717234.45
2024-08-04,470833.51,717234.45
2024-08-05,470833.51,705922.34
2024-08-06,470833.51,702733.08
2024-08-07,470833.51,709397.43
2024-08-08,470833.51,713677.88
2024-08-09,470833.51,714009.17
2024-08-10,470833.51,714009.17
2024-08-11,470833.51,714009.17
2024-08-12,470833.51,715680.12
2024-08-13,470833.51,718628.83
2024-08-14,470833.51,714586.94
2024-08-15,470833.51,716116.62
2024-08-16,470833.51,719095.45
2024-08-17,470833.51,719095.45
2024-08-18,470833.51,719095.45
2024-08-19,470833.51,722556.2
2024-08-20,470833.51,717824.76
2024-08-21,470833.51,716441.29
2024-08-22,470833.51,716724
2024-08-23,470833.51,721153.72
2024-08-24,470833.51,721153.72
2024-08-25,470833.51,721153.72
2024-08-26,470833.51,724235.02
2024-08-27,470833.51,720981.25
2024-08-28,470833.51,717023.58
2024-08-29,470833.51,718299.03
2024-08-30,470833.51,723198.78
2024-08-31,470833.51,723198.78
2024-09-01,470833.51,723198.78
2024-09-02,470833.51,716184.66
2024-09-03,470833.51,717799.26
2024-09-04,470833.51,714516.33
2024-09-05,470833.51,716483.6
2024-09-06,470833.51,713091.6
2024-09-07,470833.51,713091.6
2024-09-08,470833.51,713091.6
2024-09-09,470833.51,704986.92
2024-09-10,470833.51,704672.14
2024-09-11,470833.51,702711.47
2024-09-12,470833.51,702521.76
2024-09-13,470833.51,704118.42
2024-09-14,470833.51,704118.42
2024-09-15,470833.51,704118.42
2024-09-16,470833.51,704118.42
2024-09-17,470833.51,704501.07
2024-09-18,470833.51,706153.07
2024-09-19,470833.51,718769.56
2024-09-20,470833.51,722306.5
2024-09-21,470833.51,722306.5
2024-09-22,470833.51,722306.5
2024-09-23,470833.51,725203.44
2024-09-24,470833.51,747958.83
2024-09-25,470833.51,752359.77
2024-09-26,470833.51,777375.54
2024-09-27,470833.51,801094.39
2024-09-28,470833.51,801094.39
2024-09-29,470833.51,801094.39
2024-09-30,470833.51,837450.22
2024-10-01,470833.51,837450.22
2024-10-02,470833.51,837450.22
2024-10-03,470833.51,837450.22
2024-10-04,470833.51,839416.75
2024-10-05,470833.51,839416.75
2024-10-06,470833.51,839416.75
2024-10-07,470833.51,839576.55
2024-10-08,470833.51,869013.56
2024-10-09,470833.51,833283.33
2024-10-10,470833.51,846653.5
2024-10-11,470833.51,838762.93
2024-10-12,470833.51,838762.93
2024-10-13,470833.51,838762.93
2024-10-14,470833.51,842874.02
2024-10-15,470833.51,822005.68
2024-10-16,470833.51,824395.71
2024-10-17,470833.51,818165.87
2024-10-18,470833.51,844020.54
2024-10-19,470833.51,844020.54
2024-10-20,470833.51,844020.54
2024-10-21,470833.51,838346.67
2024-10-22,470833.51,841583.61
2024-10-23,470833.51,847682.39
2024-10-24,470833.51,840546.62
2024-10-25,470833.51,843379.88
2024-10-26,470833.51,843379.88
2024-10-27,470833.51,843379.88
2024-10-28,470833.51,843613.09
2024-10-29,470833.51,843550.55
2024-10-30,470833.51,839105.19
2024-10-31,470833.51,837141.18
2024-11-01,470833.51,838700.48
2024-11-02,470833.51,838700.48
2024-11-03,470833.51,838700.48
2024-11-04,470833.51,843318.33
2024-11-05,457984.09,843654.19
2024-11-06,401085.08,779338.06
2024-11-07,401085.08,797772.95
2024-11-08,329961.33,720896.17
2024-11-09,329961.33,720896.17
2024-11-10,329961.33,720896.17
2024-11-11,329961.33,717326.3
2024-11-12,271687,648172.84
2024-11-13,271687,651007.34
2024-11-14,271687,638910.08
2024-11-15,271687,638754.32
2024-11-16,271687,638754.32
2024-11-17,271687,638754.32
2024-11-18,271687,637300.62
2024-11-19,271687,643277.04
2024-11-20,271687,643455.17
2024-11-21,271687,639239.73
2024-11-22,271687,627499.09
2024-11-23,271687,627499.09
2024-11-24,271687,627499.09
2024-11-25,271687,624755.11
2024-11-26,271687,622916.52
2024-11-27,271687,633185.37
2024-11-28,271687,627795.63
2024-11-29,271687,632488.57
2024-11-30,271687,632488.57
2024-12-01,271687,632488.57
2024-12-02,271687,636695.73
2024-12-03,271687,642043.43
2024-12-04,271687,640871.7
2024-12-05,271687,638529.2
2024-12-06,271687,647196.29
2024-12-07,271687,647196.29
2024-12-08,271687,647196.29
2024-12-09,271687,656186.35
2024-12-10,271687,653685.69
2024-12-11,271687,651813.23
2024-12-12,271687,660513.37
2024-12-13,271687,649047.38
2024-12-14,271687,649047.38
2024-12-15,271687,649047.38
2024-12-16,271687,646381.49
2024-12-17,271687,642368.54
2024-12-18,271687,646450.13
2024-12-19,271687,647151.4
2024-12-20,271687,648827.36
2024-12-21,271687,648827.36
2024-12-22,271687,648827.36
2024-12-23,271687,651043.27
2024-12-24,271687,656973.62
2024-12-25,271687,656967.28
2024-12-26,271687,657306
2024-12-27,271687,657957.64
2024-12-28,271687,657957.64
2024-12-29,271687,657957.64
2024-12-30,271687,660780.24
2024-12-31,271687,658073.77
2025-01-01,271687,658073.77
2025-01-02,271687,647030.58
2025-01-03,271687,645214.11
2025-01-04,271687,645214.11
2025-01-05,271687,645214.11
2025-01-06,271687,645206.64
2025-01-07,271687,640627.02
2025-01-08,271687,634676.12
2025-01-09,271687,636113.73
2025-01-10,271687,628525.38
2025-01-11,271687,628525.38
2025-01-12,271687,628525.38
2025-01-13,271687,626627.15
2025-01-14,271687,638267.95
2025-01-15,271687,641170.73
2025-01-16,271687,643854.23
2025-01-17,271687,649868.92
2025-01-18,271687,649868.92
2025-01-19,271687,649868.92
2025-01-20,271687,655173.01
2025-01-21,271687,657043.97
2025-01-22,271687,649569.28
2025-01-23,271687,646449.64
2025-01-24,271687,657510.81
2025-01-25,271687,657510.81
2025-01-26,271687,657510.81
2025-01-27,271687,656145.9
2025-01-28,271687,656273.01
2025-01-29,271687,656273.01
2025-01-30,271687,656273.01
2025-01-31,271687,656273.01
2025-02-01,271687,656273.01
2025-02-02,271687,656273.01
2025-02-03,271687,656380.4
2025-02-04,271687,657400.63
2025-02-05,273062.32,668628.29
2025-02-06,273062.32,674476.66
2025-02-07,273062.32,682271.71
2025-02-08,273062.32,682271.71
2025-02-09,273062.32,682271.71
2025-02-10,273062.32,689007.5
2025-02-11,273062.32,684242.5
2025-02-12,273062.32,696405.76
2025-02-13,273062.32,689719.29
2025-02-14,273062.32,703057.22
2025-02-15,273062.32,703057.22
2025-02-16,273062.32,703057.22
2025-02-17,273062.32,705998.88
2025-02-18,273062.32,711098.64
2025-02-19,273062.32,716329.59
2025-02-20,273062.32,711088.38
2025-02-21,273062.32,722563.25
2025-02-22,273062.32,722563.25
2025-02-23,273062.32,722563.25
2025-02-24,273062.32,721223.02
2025-02-25,273062.32,713458.35
2025-02-26,273062.32,731010.46
2025-02-27,273062.32,728091.1
2025-02-28,273062.32,711128.39
2025-03-01,273062.32,711128.39
2025-03-02,273062.32,711128.39
2025-03-03,273062.32,713153.71
2025-03-04,273062.32,715824.59
2025-03-05,273062.32,728979.62
2025-03-06,273062.32,744077.92
2025-03-07,273062.32,741978.38
2025-03-08,273062.32,741978.38
2025-03-09,273062.32,741978.38
2025-03-10,273062.32,734835.8
2025-03-11,273062.32,738036.37
2025-03-12,273062.32,731036.23
2025-03-13,273062.32,728923.17
2025-03-14,273062.32,739101.26
2025-03-15,273062.32,739101.26
2025-03-16,273062.32,739101.26
2025-03-17,273062.32,741545.01
2025-03-18,273062.32,752980.45
2025-03-19,273062.32,752298.87
2025-03-20,273062.32,740162.96
2025-03-21,273062.32,724978.98
2025-03-22,273062.32,724978.98
2025-03-23,273062.32,724978.98
2025-03-24,273062.32,730632.05
2025-03-25,273062.32,721824.64
2025-03-26,273062.32,724904.85
2025-03-27,273062.32,727708.09
2025-03-28,273062.32,720478.04
2025-03-29,273062.32,720478.04
2025-03-30,273062.32,720478.04
2025-03-31,273062.32,712438.21
2025-04-01,273062.32,712446.28
2025-04-02,273062.32,713524.6
2025-04-03,273062.32,713524.6
2025-04-04,273062.32,713524.6
2025-04-05,273062.32,713524.6
2025-04-06,273062.32,713524.6
2025-04-07,273062.32,638068.18
2025-04-08,273062.32,649720.37
2025-04-09,273062.32,661297.05
2025-04-10,273062.32,674776.25
2025-04-11,273062.32,675327
2025-04-12,273062.32,675327
2025-04-13,273062.32,675327
2025-04-14,273062.32,684166.81
2025-04-15,273062.32,682072.44
2025-04-16,273062.32,678111.69
2025-04-17,273062.32,683467.29
2025-04-18,273062.32,683107.4
2025-04-19,273062.32,683107.4
2025-04-20,273062.32,683107.4
2025-04-21,273062.32,684754.14
2025-04-22,273062.32,688991.83
2025-04-23,273062.32,701336.63
2025-04-24,273062.32,697319.68
2025-04-25,273062.32,697472.6
2025-04-26,273062.32,697472.6
2025-04-27,273062.32,697472.6
2025-04-28,273062.32,697442.36
2025-04-29,273062.32,699569.97
2025-04-30,273062.32,698614.76
2025-05-01,273062.32,698614.76
2025-05-02,273062.32,698614.76
2025-05-03,273062.32,698614.76
2025-05-04,273062.32,698614.76
2025-05-05,273062.32,698614.76
